Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
12.217;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@296;Group19@297;Atlas3@298;AgentBuyogMain@299;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.748;269;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@300;Group19@301;Atlas3@302;AgentW@303;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.081;271;;270rounds;Yes;No;4;0.58804;0.94167;0.00000;0.23543;2.99353;Group19@304;AgentW@305;Atlas3@306;AgentBuyogMain@307;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;0.9416666666666667;0.6662075599338653;0.5880388799197717;0.79761835;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.238;227;;270rounds;Yes;No;4;0.44818;1.00000;0.00000;0.47954;2.95736;Atlas3@308;AgentW@309;Group19@310;AgentBuyogMain@311;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;0.7091666666666666;0.4481811729268628;0.8000164999645744;0.9999991;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
27.835;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@312;Atlas3@313;Group19@314;AgentBuyogMain@315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
32.091;269;;270rounds;Yes;No;4;0.66042;0.81500;0.00000;0.19420;3.05020;AgentBuyogMain@316;Atlas3@317;Group19@318;AgentW@319;0.8150000000000001;0.6604216629664929;0.7652548594597728;0.8095231;0.8150000000000001;0.6604216629664929;0.7652548594597728;0.8095231;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
22.048;207;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group19@320;AgentBuyogMain@321;Atlas3@322;AgentW@323;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
34.676;269;;270rounds;Yes;No;4;0.61944;0.88095;0.00000;0.25220;3.05546;Atlas3@324;AgentBuyogMain@325;Group19@326;AgentW@327;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;0.8024999999999999;0.6194362587094071;0.7525759478261815;0.8809516000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
18.679;179;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentW@328;AgentBuyogMain@329;Group19@330;Atlas3@331;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
22.199;218;;270rounds;Yes;No;4;0.55928;0.84333;0.06116;0.29064;2.83147;AgentBuyogMain@332;AgentW@333;Group19@334;Atlas3@335;0.8433333333333334;0.559283949818975;0.7264677352243692;0.70238035;0.8433333333333334;0.559283949818975;0.7264677352243692;0.70238035;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.579;271;;270rounds;Yes;No;4;0.14979;0.88583;0.00000;0.69781;2.62970;Group19@336;Atlas3@337;AgentBuyogMain@338;AgentW@339;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;0.8858333333333334;0.1497926275810349;0.7369366077045301;0.8571420250000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.249;271;;270rounds;Yes;No;4;0.61583;0.79353;0.08636;0.28249;2.81654;Atlas3@340;Group19@341;AgentBuyogMain@342;AgentW@343;0.6158333333333333;0.7047964061501943;0.793532840191558;0.7023803500000001;0.6158333333333333;0.7047964061501943;0.793532840191558;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.434;270;;270rounds;Yes;No;4;0.33333;0.86585;0.13330;0.52728;2.46494;AgentW@344;Group19@345;AgentBuyogMain@346;Atlas3@347;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.970;270;;270rounds;Yes;No;4;0.61329;0.87833;0.00000;0.15965;2.93228;AgentBuyogMain@348;Group19@349;AgentW@350;Atlas3@351;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;0.8783333333333334;0.7382820437475793;0.6132873899901766;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
16.110;236;;270rounds;Yes;No;4;0.60714;0.84506;0.00000;0.24624;2.99118;Group19@352;AgentW@353;AgentBuyogMain@354;Atlas3@355;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.765;266;;270rounds;Yes;No;4;0.71602;0.80211;0.00000;0.18684;3.00729;Atlas3@356;AgentW@357;AgentBuyogMain@358;Group19@359;0.7391666666666666;0.7160194082249517;0.8021067128417655;0.74999935;0.7391666666666666;0.7160194082249517;0.8021067128417655;0.74999935;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.432;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@360;Atlas3@361;AgentBuyogMain@362;Group19@363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.778;192;;270rounds;Yes;No;4;0.45366;0.90476;0.00000;0.41353;2.92674;AgentBuyogMain@364;Atlas3@365;AgentW@366;Group19@367;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;0.8958333333333334;0.4536614957639661;0.6724889880668964;0.9047611;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
13.097;186;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group19@368;AgentBuyogMain@369;AgentW@370;Atlas3@371;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.557;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@372;AgentBuyogMain@373;AgentW@374;Group19@375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.016;271;;270rounds;No;No;3;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@376;AgentBuyogMain@377;Atlas3@378;Group19@379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.072;270;;270rounds;Yes;No;4;0.68493;0.88167;0.00000;0.16221;3.05710;AgentBuyogMain@380;AgentW@381;Atlas3@382;Group19@383;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.138;200;;270rounds;Yes;No;4;0.42915;0.94048;0.00000;0.45089;2.91367;Group19@384;Atlas3@385;AgentW@386;AgentBuyogMain@387;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;0.8958333333333334;0.4291528300621356;0.6482067331217174;0.94047535;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.798;265;;270rounds;Yes;No;4;0.71602;0.80211;0.00000;0.18684;3.00729;Atlas3@388;Group19@389;AgentW@390;AgentBuyogMain@391;0.7391666666666666;0.7160194082249517;0.8021067128417655;0.74999935;0.7391666666666666;0.7160194082249517;0.8021067128417655;0.74999935;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.929;270;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentW@392;Group19@393;Atlas3@394;AgentBuyogMain@395;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
22.266;269;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;AgentBuyogMain@396;Group19@397;Atlas3@398;AgentW@399;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.117;230;;270rounds;Yes;No;4;0.70401;0.84001;0.00000;0.00000;3.15367;Group19@400;AgentW@401;Atlas3@402;AgentBuyogMain@403;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;0.8358333333333332;0.8400142500258816;0.7040114379358235;0.77380885;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
27.223;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;Atlas3@404;AgentW@405;Group19@406;AgentBuyogMain@407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
28.677;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@408;Atlas3@409;Group19@410;AgentBuyogMain@411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
32.800;269;;270rounds;Yes;No;4;0.66876;0.89286;0.00000;0.23337;3.05557;AgentBuyogMain@412;Atlas3@413;Group19@414;AgentW@415;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;0.7424999999999999;0.6687591642433374;0.7514519900742164;0.89285635;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.803;200;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group19@416;AgentBuyogMain@417;Atlas3@418;AgentW@419;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
33.141;269;;270rounds;Yes;No;4;0.43465;0.78006;0.28322;0.65211;2.11566;Atlas3@420;AgentBuyogMain@421;Group19@422;AgentW@423;0.43666666666666665;0.4346461371616168;0.7800580011856757;0.4642853;0.43666666666666665;0.4346461371616168;0.7800580011856757;0.4642853;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
17.387;169;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;AgentW@424;AgentBuyogMain@425;Group19@426;Atlas3@427;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.175;199;;270rounds;Yes;No;4;0.68493;0.88167;0.00000;0.16221;3.05710;AgentBuyogMain@428;AgentW@429;Group19@430;Atlas3@431;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;0.8816666666666667;0.6849303286683233;0.7166903495694148;0.7738088500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
23.657;271;;270rounds;Yes;No;4;0.16069;0.90476;0.07018;0.69332;2.56650;Group19@432;Atlas3@433;AgentBuyogMain@434;AgentW@435;0.7908333333333334;0.1606944140669564;0.7102125287099491;0.9047610750000001;0.7908333333333334;0.1606944140669564;0.7102125287099491;0.9047610750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
15.967;271;;270rounds;Yes;No;4;0.61583;0.79353;0.08636;0.28249;2.81654;Atlas3@436;Group19@437;AgentBuyogMain@438;AgentW@439;0.6158333333333333;0.7047964061501943;0.793532840191558;0.7023803500000001;0.6158333333333333;0.7047964061501943;0.793532840191558;0.7023803500000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.584;270;;270rounds;Yes;No;4;0.33333;0.86585;0.13330;0.52728;2.46494;AgentW@440;Group19@441;AgentBuyogMain@442;Atlas3@443;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;0.5475;0.8658466797198494;0.7182592888763123;0.333333025;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.419;270;;270rounds;Yes;No;4;0.62489;0.86583;0.00000;0.14970;2.95062;AgentBuyogMain@444;Group19@445;AgentW@446;Atlas3@447;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;0.8658333333333332;0.7218053051923241;0.6248907333017644;0.7380945999999999;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
14.735;229;;270rounds;Yes;No;4;0.60714;0.84506;0.00000;0.24624;2.99118;Group19@448;AgentW@449;AgentBuyogMain@450;Atlas3@451;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;0.7250000000000001;0.813972655466302;0.8450642903160794;0.607142275;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.589;269;;270rounds;Yes;No;4;0.56763;0.91048;0.00000;0.36586;2.98323;Atlas3@452;AgentW@453;AgentBuyogMain@454;Group19@455;0.7075;0.5676324190097871;0.9104785977442654;0.7976183000000001;0.7075;0.5676324190097871;0.9104785977442654;0.7976183000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.615;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentW@456;Atlas3@457;AgentBuyogMain@458;Group19@459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
19.735;271;;270rounds;No;No;1;0.00000;0.00000;1.36280;1.58071;0.00000;AgentBuyogMain@460;Atlas3@461;AgentW@462;Group19@463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
12.624;186;;270rounds;Yes;No;4;0.64286;0.92857;0.00000;0.16661;3.07408;Group19@464;AgentBuyogMain@465;AgentW@466;Atlas3@467;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;0.7849999999999999;0.9285654723948509;0.7176566046946408;0.6428566;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
20.151;269;;270rounds;Yes;No;4;0.56124;0.83794;0.00000;0.36153;2.89085;Atlas3@468;AgentBuyogMain@469;AgentW@470;Group19@471;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;0.6583333333333333;0.5612410609976625;0.8379439216685706;0.8333326000000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
25.409;271;;270rounds;Yes;No;4;0.38292;0.84524;0.05471;0.47015;2.74396;AgentW@472;AgentBuyogMain@473;Atlas3@474;Group19@475;0.7658333333333335;0.38292394243184924;0.7499659080705785;0.845237325;0.7658333333333335;0.38292394243184924;0.7499659080705785;0.845237325;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
24.386;268;;270rounds;Yes;No;4;0.66845;0.86917;0.00000;0.18003;3.07544;AgentBuyogMain@476;AgentW@477;Atlas3@478;Group19@479;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;0.8691666666666665;0.6684535901130682;0.7282936928810025;0.8095231;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
